,cumsum,log10_cumsum,rolling,log10_rolling
2020-01-15,1,0.0,1.0,0.0
2020-01-28,2,0.301,1.0,0.0
2020-01-29,3,0.477,2.0,0.301
2020-01-30,5,0.699,4.0,0.602
2020-01-31,6,0.778,5.0,0.699
2020-02-04,7,0.845,5.0,0.699
2020-02-10,8,0.903,2.0,0.301
2020-02-11,9,0.954,2.0,0.301
2020-02-13,13,1.114,6.0,0.778
2020-02-14,20,1.301,13.0,1.114
2020-02-15,32,1.505,25.0,1.398
2020-02-16,38,1.58,31.0,1.491
2020-02-17,44,1.643,36.0,1.556
2020-02-18,54,1.732,45.0,1.653
2020-02-19,62,1.792,53.0,1.724
2020-02-20,71,1.851,58.0,1.763
2020-02-21,88,1.944,68.0,1.833
2020-02-22,114,2.057,82.0,1.914
2020-02-23,124,2.093,86.0,1.934
2020-02-24,136,2.134,92.0,1.964
2020-02-25,151,2.179,97.0,1.987
2020-02-26,168,2.225,106.0,2.025
2020-02-27,193,2.286,122.0,2.086
2020-02-28,213,2.328,125.0,2.097
2020-02-29,221,2.344,107.0,2.029
2020-03-01,235,2.371,111.0,2.045
2020-03-02,251,2.4,115.0,2.061
2020-03-03,271,2.433,120.0,2.079
2020-03-04,307,2.487,139.0,2.143
2020-03-05,343,2.535,150.0,2.176
2020-03-06,400,2.602,187.0,2.272
2020-03-07,437,2.64,216.0,2.334
2020-03-08,474,2.676,239.0,2.378
2020-03-09,500,2.699,249.0,2.396
2020-03-10,568,2.754,297.0,2.473
2020-03-11,625,2.796,318.0,2.502
2020-03-12,669,2.825,326.0,2.513
2020-03-13,709,2.851,309.0,2.49
2020-03-14,763,2.883,326.0,2.513
2020-03-15,792,2.899,318.0,2.502
2020-03-16,811,2.909,311.0,2.493
2020-03-17,854,2.931,286.0,2.456
2020-03-18,896,2.952,271.0,2.433
2020-03-19,936,2.971,267.0,2.427
2020-03-20,985,2.993,276.0,2.441
2020-03-21,1028,3.012,265.0,2.423
2020-03-22,1066,3.028,274.0,2.438
2020-03-23,1104,3.043,293.0,2.467
2020-03-24,1180,3.072,326.0,2.513
2020-03-25,1269,3.103,373.0,2.572
2020-03-26,1352,3.131,416.0,2.619
2020-03-27,1477,3.169,492.0,2.692
2020-03-28,1681,3.226,653.0,2.815
2020-03-29,1848,3.267,782.0,2.893
2020-03-30,1964,3.293,860.0,2.934
2020-03-31,2197,3.342,1017.0,3.007
2020-04-01,2464,3.392,1195.0,3.077
2020-04-02,2752,3.44,1400.0,3.146
2020-04-03,3089,3.49,1612.0,3.207
2020-04-04,3471,3.54,1790.0,3.253
2020-04-05,3770,3.576,1922.0,3.284
2020-04-06,4024,3.605,2060.0,3.314
2020-04-07,4437,3.647,2240.0,3.35
2020-04-08,4832,3.684,2368.0,3.374
