,cumsum,log10_cumsum,rolling,log10_rolling
2020-11-07,609,2.785,6.714285714285714,0.827
2020-11-08,617,2.79,7.714285714285714,0.887
2020-11-09,630,2.799,8.857142857142858,0.947
2020-11-10,637,2.804,9.571428571428571,0.981
2020-11-11,645,2.81,10.142857142857142,1.006
2020-11-12,652,2.814,7.857142857142857,0.895
2020-11-14,663,2.822,9.0,0.954
2020-11-15,676,2.83,9.833333333333334,0.993
2020-11-16,683,2.834,8.833333333333334,0.946
2020-11-17,696,2.843,9.833333333333334,0.993
2020-11-18,708,2.85,10.5,1.021
2020-11-19,716,2.855,10.666666666666666,1.028
2020-11-20,730,2.863,11.142857142857142,1.047
2020-11-21,740,2.869,11.0,1.041
2020-11-22,744,2.872,9.714285714285714,0.987
2020-11-23,746,2.873,9.0,0.954
