2020-03-03,1,0.0,1.0,0.0
2020-03-19,3,0.47712125471966244,2.0,0.3010299956639812
2020-03-20,8,0.9030899869919435,7.0,0.8450980400142568
2020-03-21,13,1.1139433523068367,12.0,1.0791812460476249
2020-03-22,21,1.3222192947339193,20.0,1.3010299956639813
2020-03-23,22,1.3424226808222062,21.0,1.3222192947339193
2020-03-24,23,1.3617278360175928,22.0,1.3424226808222062
2020-03-25,25,1.3979400086720377,24.0,1.380211241711606
2020-03-27,27,1.4313637641589874,19.0,1.2787536009528289
2020-03-29,28,1.4471580313422192,7.0,0.8450980400142568
2020-03-31,29,1.462397997898956,6.0,0.7781512503836436
2020-04-02,30,1.4771212547196624,5.0,0.6989700043360189
2020-04-03,31,1.4913616938342726,4.0,0.6020599913279624
2020-04-04,32,1.505149978319906,5.0,0.6989700043360189
