2020-02-29,1,0.0,1.0,0.0
2020-03-26,2,0.3010299956639812,1.0,0.0
2020-03-29,4,0.6020599913279624,3.0,0.47712125471966244
2020-03-30,5,0.6989700043360189,4.0,0.6020599913279624
2020-03-31,8,0.9030899869919435,7.0,0.8450980400142568
2020-04-01,12,1.0791812460476249,11.0,1.0413926851582251
2020-04-02,13,1.1139433523068367,11.0,1.0413926851582251
2020-04-03,19,1.2787536009528289,17.0,1.2304489213782739
2020-04-04,21,1.3222192947339193,19.0,1.2787536009528289
2020-04-05,24,1.380211241711606,20.0,1.3010299956639813
