2020-01-30,1,0.0,1.0,0.0
2020-03-04,2,0.3010299956639812,1.0,0.0
2020-03-10,3,0.47712125471966244,2.0,0.3010299956639812
2020-03-11,8,0.9030899869919435,6.0,0.7781512503836436
2020-03-14,9,0.9542425094393249,7.0,0.8450980400142568
2020-03-18,10,1.0,2.0,0.3010299956639812
2020-04-01,11,1.0413926851582251,1.0,0.0
2020-04-02,12,1.0791812460476249,2.0,0.3010299956639812
