2020-03-06,1,0.0,1.0,0.0
2020-03-20,2,0.301,1.0,0.0
2020-03-21,3,0.477,2.0,0.301
2020-03-25,4,0.602,3.0,0.477
2020-03-28,6,0.778,3.0,0.477
2020-04-01,10,1.0,6.0,0.778
2020-04-02,11,1.041,7.0,0.845
2020-04-03,13,1.114,9.0,0.954
2020-04-04,14,1.146,8.0,0.903
