2020-01-24,1,0.0,1.0,0.0
2020-01-25,2,0.3010299956639812,2.0,0.3010299956639812
2020-01-26,3,0.47712125471966244,3.0,0.47712125471966244
2020-01-28,5,0.6989700043360189,5.0,0.6989700043360189
2020-01-30,9,0.9542425094393249,9.0,0.9542425094393249
2020-02-01,10,1.0,8.0,0.9030899869919435
2020-02-04,13,1.1139433523068367,8.0,0.9030899869919435
2020-02-05,15,1.1760912590556813,10.0,1.0
2020-02-07,16,1.2041199826559248,7.0,0.8450980400142568
2020-02-10,17,1.2304489213782739,7.0,0.8450980400142568
2020-02-19,18,1.255272505103306,1.0,0.0
