,cumsum,log10_cumsum,rolling,log10_rolling
2020-01-31,1,0.0,1.0,0.0
2020-02-13,2,0.301,1.0,0.0
2020-02-20,3,0.477,1.0,0.0
2020-02-21,6,0.778,4.0,0.602
2020-02-22,7,0.845,5.0,0.699
2020-02-25,9,0.954,7.0,0.845
2020-02-26,10,1.0,8.0,0.903
2020-02-27,11,1.041,8.0,0.903
2020-03-01,12,1.079,5.0,0.699
2020-03-03,13,1.114,4.0,0.602
2020-03-05,14,1.146,3.0,0.477
2020-03-06,18,1.255,7.0,0.845
2020-03-07,19,1.279,8.0,0.903
2020-03-08,20,1.301,8.0,0.903
2020-03-10,23,1.362,10.0,1.0
2020-03-11,25,1.398,12.0,1.079
2020-03-12,27,1.431,13.0,1.114
2020-03-13,29,1.462,11.0,1.041
2020-03-17,31,1.491,8.0,0.903
2020-03-18,33,1.519,8.0,0.903
2020-03-19,36,1.556,9.0,0.954
2020-03-20,37,1.568,8.0,0.903
2020-03-22,39,1.591,10.0,1.0
2020-03-24,44,1.643,13.0,1.114
2020-03-25,48,1.681,15.0,1.176
2020-03-26,51,1.708,15.0,1.176
2020-03-27,59,1.771,22.0,1.342
2020-03-28,122,2.086,85.0,1.929
2020-03-29,164,2.215,125.0,2.097
2020-03-30,170,2.23,131.0,2.117
2020-03-31,179,2.253,135.0,2.13
2020-04-01,185,2.267,137.0,2.137
2020-04-02,197,2.294,146.0,2.164
2020-04-03,226,2.354,167.0,2.223
2020-04-04,244,2.387,122.0,2.086
2020-04-05,263,2.42,99.0,1.996
2020-04-06,265,2.423,95.0,1.978
