,cumsum,log10_cumsum,rolling,log10_rolling
2020-03-02,4,0.602,4.0,0.602
2020-03-05,5,0.699,5.0,0.699
2020-03-09,7,0.845,3.0,0.477
2020-03-10,10,1.0,6.0,0.778
2020-03-12,13,1.114,8.0,0.903
2020-03-14,15,1.176,10.0,1.0
2020-03-16,18,1.255,11.0,1.041
2020-03-17,20,1.301,10.0,1.0
2020-03-18,21,1.322,11.0,1.041
2020-03-19,23,1.362,10.0,1.0
2020-03-20,24,1.38,11.0,1.041
2020-03-21,26,1.415,11.0,1.041
2020-03-24,27,1.431,7.0,0.845
2020-03-25,28,1.447,7.0,0.845
2020-03-27,29,1.462,5.0,0.699
2020-03-28,30,1.477,4.0,0.602
2020-03-31,31,1.491,4.0,0.602
2020-04-02,32,1.505,4.0,0.602
2020-04-03,33,1.519,4.0,0.602
