,cumsum,log10_cumsum,rolling,log10_rolling
2020-05-02,262,2.418,4.857142857142857,0.686
2020-05-03,267,2.427,4.285714285714286,0.632
2020-05-04,270,2.431,3.857142857142857,0.586
2020-05-06,273,2.436,3.5,0.544
2020-05-07,277,2.442,4.0,0.602
2020-05-08,279,2.446,3.8333333333333335,0.584
2020-05-10,280,2.447,2.6,0.415
2020-05-11,284,2.453,2.8,0.447
2020-05-12,285,2.455,2.5,0.398
2020-05-13,286,2.456,2.1666666666666665,0.336
2020-05-15,287,2.458,1.6,0.204
2020-05-16,288,2.459,1.5,0.176
2020-05-17,289,2.461,1.5,0.176
2020-05-19,292,2.465,1.4,0.146
2020-05-21,295,2.47,1.8,0.255
2020-05-22,296,2.471,1.8,0.255
2020-05-23,297,2.473,1.8,0.255
2020-05-27,298,2.474,1.5,0.176
2020-05-28,299,2.476,1.0,0.0
2020-05-29,300,2.477,1.0,0.0
2020-06-04,301,2.479,1.0,0.0
2020-07-16,302,2.48,1.0,0.0
2020-07-17,304,2.483,1.5,0.176
2020-07-20,305,2.484,1.3333333333333333,0.125
2020-07-21,307,2.487,1.5,0.176
2020-07-22,308,2.489,1.4,0.146
2020-07-24,311,2.493,1.75,0.243
2020-07-26,314,2.497,2.0,0.301
2020-07-27,315,2.498,2.0,0.301
2020-07-28,317,2.501,2.0,0.301
2020-07-29,320,2.505,2.4,0.38
2020-07-30,322,2.508,2.3333333333333335,0.368
2020-07-31,323,2.509,2.0,0.301
2020-08-02,324,2.511,1.6666666666666667,0.222
2020-08-04,325,2.512,1.6,0.204
2020-08-05,327,2.515,1.4,0.146
2020-08-06,331,2.52,1.8,0.255
2020-08-07,340,2.531,3.4,0.531
2020-08-08,358,2.554,5.833333333333333,0.766
2020-08-09,366,2.563,7.0,0.845
2020-08-10,381,2.581,8.142857142857142,0.911
2020-08-11,395,2.597,10.0,1.0
2020-08-12,410,2.613,11.857142857142858,1.074
2020-08-13,424,2.627,13.285714285714286,1.123
2020-08-14,433,2.636,13.285714285714286,1.123
2020-08-15,447,2.65,12.714285714285714,1.104
2020-08-16,463,2.666,13.857142857142858,1.142
2020-08-17,482,2.683,14.428571428571429,1.159
2020-08-18,501,2.7,15.142857142857142,1.18
2020-08-19,525,2.72,16.428571428571427,1.216
2020-08-20,531,2.725,15.285714285714286,1.184
2020-08-21,550,2.74,16.714285714285715,1.223
2020-08-22,565,2.752,16.857142857142858,1.227
2020-08-23,573,2.758,15.714285714285714,1.196
2020-08-24,584,2.766,14.571428571428571,1.164
2020-08-25,591,2.772,12.857142857142858,1.109
2020-08-26,602,2.78,11.0,1.041
2020-08-27,612,2.787,11.571428571428571,1.063
2020-08-28,616,2.79,9.428571428571429,0.974
2020-08-29,621,2.793,8.0,0.903
2020-08-30,625,2.796,7.428571428571429,0.871
2020-08-31,627,2.797,6.142857142857143,0.788
2020-09-01,653,2.815,8.857142857142858,0.947
2020-09-02,666,2.823,9.142857142857142,0.961
2020-09-03,677,2.831,9.285714285714286,0.968
2020-09-04,681,2.833,9.285714285714286,0.968
2020-09-05,697,2.843,10.857142857142858,1.036
2020-09-06,704,2.848,11.285714285714286,1.053
2020-09-07,708,2.85,11.571428571428571,1.063
2020-09-08,712,2.852,8.428571428571429,0.926
2020-09-09,718,2.856,7.428571428571429,0.871
2020-09-10,722,2.859,6.428571428571429,0.808
2020-09-11,724,2.86,6.142857142857143,0.788
2020-09-12,730,2.863,4.714285714285714,0.673
2020-09-14,731,2.864,3.8333333333333335,0.584
2020-09-15,736,2.867,4.0,0.602
2020-09-17,741,2.87,3.8,0.58
2020-09-18,743,2.871,3.8,0.58
2020-09-19,748,2.874,3.6,0.556
2020-09-20,752,2.876,3.6666666666666665,0.564
2020-09-21,754,2.877,3.8333333333333335,0.584
2020-09-22,758,2.88,3.6666666666666665,0.564
2020-09-23,759,2.88,3.2857142857142856,0.517
2020-09-24,761,2.881,2.857142857142857,0.456
2020-09-25,768,2.885,3.5714285714285716,0.553
2020-09-26,771,2.887,3.2857142857142856,0.517
2020-09-27,773,2.888,3.0,0.477
2020-09-30,774,2.889,3.0,0.477
2020-10-05,775,2.889,1.0,0.0
2020-10-08,776,2.89,1.0,0.0
2020-10-09,777,2.89,1.0,0.0
2020-10-12,778,2.891,1.0,0.0
2020-10-13,780,2.892,1.25,0.097
2020-10-14,783,2.894,1.6,0.204
2020-10-15,785,2.895,1.8,0.255
2020-10-16,790,2.898,2.6,0.415
2020-10-17,792,2.899,2.5,0.398
2020-10-22,793,2.899,2.6666666666666665,0.426
2020-10-24,794,2.9,1.0,0.0
2020-10-26,795,2.9,1.0,0.0
2020-10-27,797,2.901,1.25,0.097
2020-10-28,798,2.902,1.2,0.079
2020-10-29,799,2.903,1.2,0.079
2020-10-30,805,2.906,2.0,0.301
2020-10-31,807,2.907,2.1666666666666665,0.336
2020-11-02,808,2.907,2.1666666666666665,0.336
2020-11-04,810,2.908,2.4,0.38
2020-11-05,811,2.909,2.4,0.38
2020-11-06,814,2.911,1.8,0.255
2020-11-07,817,2.912,2.0,0.301
