,cumsum,log10_cumsum,rolling,log10_rolling
2020-01-15,1,0.0,1.0,0.0
2020-02-11,2,0.301,1.0,0.0
2020-02-13,3,0.477,2.0,0.301
2020-02-14,4,0.602,3.0,0.477
2020-02-17,5,0.699,4.0,0.602
2020-02-18,7,0.845,5.0,0.699
2020-02-19,8,0.903,6.0,0.778
2020-02-20,10,1.0,7.0,0.845
2020-02-21,13,1.114,9.0,0.954
2020-02-22,17,1.23,13.0,1.114
2020-02-24,18,1.255,13.0,1.114
2020-02-26,20,1.301,12.0,1.079
2020-02-27,24,1.38,14.0,1.146
2020-02-28,25,1.398,12.0,1.079
2020-03-01,27,1.431,10.0,1.0
2020-03-02,31,1.491,13.0,1.114
2020-03-03,32,1.505,14.0,1.146
2020-03-05,36,1.556,12.0,1.079
2020-03-06,41,1.613,16.0,1.204
2020-03-07,42,1.623,17.0,1.23
2020-03-10,45,1.653,13.0,1.114
2020-03-11,50,1.699,18.0,1.255
2020-03-12,51,1.708,15.0,1.176
2020-03-13,52,1.716,11.0,1.041
2020-03-14,54,1.732,12.0,1.079
2020-03-15,58,1.763,16.0,1.204
2020-03-16,61,1.785,19.0,1.279
2020-03-17,63,1.799,18.0,1.255
2020-03-18,67,1.826,17.0,1.23
2020-03-19,72,1.857,21.0,1.322
2020-03-20,75,1.875,23.0,1.362
2020-03-21,79,1.898,25.0,1.398
2020-03-24,87,1.94,24.0,1.38
2020-03-25,92,1.964,25.0,1.398
2020-03-26,101,2.004,29.0,1.462
2020-03-27,115,2.061,40.0,1.602
2020-03-28,127,2.104,48.0,1.681
2020-03-29,132,2.121,53.0,1.724
2020-03-30,144,2.158,65.0,1.813
2020-03-31,163,2.212,76.0,1.881
2020-04-01,189,2.276,97.0,1.987
2020-04-02,221,2.344,120.0,2.079
2020-04-03,245,2.389,130.0,2.114
2020-04-04,269,2.43,142.0,2.152
2020-04-05,271,2.433,139.0,2.143
2020-04-06,290,2.462,146.0,2.164
2020-04-07,335,2.525,172.0,2.236
