,cumsum,log10_cumsum,rolling,log10_rolling
2020-03-06,1,0.0,1.0,0.0
2020-03-07,2,0.301,1.0,0.0
2020-03-24,4,0.602,2.0,0.301
2020-03-30,5,0.699,1.5,0.176
2020-03-31,6,0.778,1.0,0.0
2020-04-01,9,0.954,1.6666666666666667,0.222
2020-04-03,11,1.041,1.75,0.243
2020-04-04,14,1.146,2.0,0.301
2020-04-05,15,1.176,1.8333333333333333,0.263
2020-04-07,22,1.342,3.2,0.505
2020-04-08,25,1.398,3.2,0.505
2020-04-09,27,1.431,3.0,0.477
2020-04-10,30,1.477,3.1666666666666665,0.501
2020-04-11,33,1.519,3.1666666666666665,0.501
2020-04-12,35,1.544,3.3333333333333335,0.523
2020-04-13,36,1.556,3.0,0.477
2020-04-14,37,1.568,2.142857142857143,0.331
2020-04-15,40,1.602,2.142857142857143,0.331
2020-04-16,43,1.633,2.2857142857142856,0.359
2020-04-17,47,1.672,2.4285714285714284,0.385
2020-04-18,48,1.681,2.142857142857143,0.331
2020-04-19,49,1.69,2.0,0.301
2020-04-21,50,1.699,2.1666666666666665,0.336
2020-04-22,51,1.708,1.8333333333333333,0.263
2020-04-25,52,1.716,1.0,0.0
2020-04-28,53,1.724,1.0,0.0
2020-05-01,54,1.732,1.0,0.0
2020-05-03,55,1.74,1.0,0.0
2020-05-11,56,1.748,1.0,0.0
2020-05-12,57,1.756,1.0,0.0
2020-05-18,58,1.763,1.0,0.0
2020-05-19,60,1.778,1.5,0.176
2020-05-27,61,1.785,1.0,0.0
2020-05-28,63,1.799,1.5,0.176
2020-05-29,64,1.806,1.3333333333333333,0.125
2020-06-01,65,1.813,1.25,0.097
2020-06-02,66,1.82,1.2,0.079
2020-06-06,67,1.826,1.0,0.0
2020-06-07,70,1.845,1.5,0.176
2020-06-09,71,1.851,1.6666666666666667,0.222
2020-06-11,72,1.857,1.5,0.176
2020-06-12,73,1.863,1.4,0.146
2020-06-16,74,1.869,1.0,0.0
2020-06-26,75,1.875,1.0,0.0
2020-06-27,77,1.886,1.5,0.176
2020-06-30,78,1.892,1.3333333333333333,0.125
2020-07-10,79,1.898,1.0,0.0
2020-07-16,80,1.903,1.0,0.0
2020-07-19,81,1.908,1.0,0.0
2020-07-20,82,1.914,1.0,0.0
2020-07-21,83,1.919,1.0,0.0
2020-07-22,84,1.924,1.0,0.0
2020-07-23,88,1.944,1.6,0.204
2020-07-24,89,1.949,1.5,0.176
2020-07-27,91,1.959,1.8,0.255
2020-07-28,92,1.964,1.8,0.255
2020-07-30,96,1.982,2.0,0.301
2020-07-31,99,1.996,2.5,0.398
2020-08-01,103,2.013,2.8,0.447
2020-08-02,105,2.021,2.6666666666666665,0.426
2020-08-03,109,2.037,3.0,0.477
2020-08-04,112,2.049,3.3333333333333335,0.523
2020-08-05,116,2.064,3.4285714285714284,0.535
2020-08-06,126,2.1,4.285714285714286,0.632
2020-08-07,129,2.111,4.285714285714286,0.632
2020-08-08,131,2.117,4.0,0.602
2020-08-09,132,2.121,3.857142857142857,0.586
2020-08-10,134,2.127,3.5714285714285716,0.553
2020-08-12,137,2.137,3.5,0.544
2020-08-14,140,2.146,2.2,0.342
2020-08-17,142,2.152,2.6666666666666665,0.426
2020-08-18,149,2.173,3.75,0.574
2020-08-19,159,2.201,5.5,0.74
2020-08-20,162,2.21,5.0,0.699
2020-08-21,163,2.212,4.6,0.663
2020-08-23,166,2.22,4.333333333333333,0.637
2020-08-24,167,2.223,4.166666666666667,0.62
2020-08-25,168,2.225,3.1666666666666665,0.501
2020-08-26,170,2.23,1.8333333333333333,0.263
2020-08-29,171,2.233,1.6,0.204
2020-09-03,172,2.236,1.0,0.0
2020-09-05,173,2.238,1.0,0.0
2020-09-06,174,2.241,1.0,0.0
2020-09-07,176,2.246,1.25,0.097
2020-09-10,177,2.248,1.25,0.097
2020-09-16,178,2.25,1.0,0.0
2020-10-22,179,2.253,1.0,0.0
2020-10-24,180,2.255,1.0,0.0
2020-10-26,181,2.258,1.0,0.0
2020-10-28,182,2.26,1.0,0.0
2020-10-29,184,2.265,1.25,0.097
2020-10-30,185,2.267,1.2,0.079
