,cumsum,log10_cumsum,rolling,log10_rolling
2020-02-29,1,0.0,1.0,0.0
2020-03-26,2,0.301,1.0,0.0
2020-03-29,4,0.602,1.5,0.176
2020-03-30,5,0.699,1.3333333333333333,0.125
2020-03-31,8,0.903,1.75,0.243
2020-04-01,12,1.079,2.2,0.342
2020-04-02,13,1.114,2.2,0.342
2020-04-03,19,1.279,2.8333333333333335,0.452
2020-04-04,21,1.322,2.7142857142857144,0.434
2020-04-05,24,1.38,2.857142857142857,0.456
2020-04-06,27,1.431,3.142857142857143,0.497
2020-04-07,32,1.505,3.4285714285714284,0.535
2020-04-08,34,1.531,3.142857142857143,0.497
2020-04-09,36,1.556,3.2857142857142856,0.517
2020-04-10,38,1.58,2.7142857142857144,0.434
2020-04-11,45,1.653,3.4285714285714284,0.535
2020-04-12,51,1.708,3.857142857142857,0.586
2020-04-13,54,1.732,3.857142857142857,0.586
2020-04-14,64,1.806,4.571428571428571,0.66
2020-04-15,65,1.813,4.428571428571429,0.646
2020-04-16,81,1.908,6.428571428571429,0.808
2020-04-17,82,1.914,6.285714285714286,0.798
