,cumsum,log10_cumsum,rolling,log10_rolling
2020-02-10,1,0.0,1.0,0.0
2020-02-16,2,0.301,1.0,0.0
2020-02-20,3,0.477,1.0,0.0
2020-02-21,4,0.602,1.0,0.0
2020-03-05,6,0.778,2.0,0.301
2020-03-06,9,0.954,2.5,0.398
2020-03-08,10,1.0,2.0,0.301
2020-03-10,15,1.176,2.75,0.439
2020-03-11,17,1.23,2.6,0.415
2020-03-12,23,1.362,3.4,0.531
2020-03-13,30,1.477,4.2,0.623
2020-03-14,32,1.505,3.8333333333333335,0.584
2020-03-17,37,1.568,4.4,0.643
2020-03-18,38,1.58,4.2,0.623
2020-03-19,42,1.623,3.8,0.58
2020-03-20,45,1.653,3.0,0.477
2020-03-21,53,1.724,4.2,0.623
2020-03-22,55,1.74,3.8333333333333335,0.584
2020-03-23,56,1.748,3.4285714285714284,0.535
2020-03-24,63,1.799,3.7142857142857144,0.57
2020-03-25,64,1.806,3.7142857142857144,0.57
2020-03-26,71,1.851,4.142857142857143,0.617
2020-03-27,77,1.886,4.571428571428571,0.66
2020-03-28,83,1.919,4.285714285714286,0.632
2020-03-29,87,1.94,4.571428571428571,0.66
2020-03-30,90,1.954,4.857142857142857,0.686
2020-03-31,105,2.021,6.0,0.778
2020-04-01,108,2.033,6.285714285714286,0.798
2020-04-02,125,2.097,7.714285714285714,0.887
2020-04-03,141,2.149,9.142857142857142,0.961
2020-04-04,168,2.225,12.142857142857142,1.084
2020-04-05,186,2.27,14.142857142857142,1.151
2020-04-06,201,2.303,15.857142857142858,1.2
2020-04-07,220,2.342,16.428571428571427,1.216
2020-04-08,259,2.413,21.571428571428573,1.334
2020-04-09,317,2.501,27.428571428571427,1.438
2020-04-10,353,2.548,30.285714285714285,1.481
2020-04-11,385,2.585,31.0,1.491
2020-04-12,420,2.623,33.42857142857143,1.524
2020-04-13,440,2.643,34.142857142857146,1.533
2020-04-14,473,2.675,36.142857142857146,1.558
2020-04-15,528,2.723,38.42857142857143,1.585
2020-04-16,573,2.758,36.57142857142857,1.563
2020-04-17,599,2.777,35.142857142857146,1.546
2020-04-18,641,2.807,36.57142857142857,1.563
2020-04-19,661,2.82,34.42857142857143,1.537
2020-04-20,672,2.827,33.142857142857146,1.52
2020-04-21,683,2.834,30.0,1.477
2020-04-22,710,2.851,26.0,1.415
2020-04-23,738,2.868,23.571428571428573,1.372
2020-04-24,768,2.885,24.142857142857142,1.383
2020-04-25,785,2.895,20.571428571428573,1.313
2020-04-26,797,2.901,19.428571428571427,1.288
2020-04-27,807,2.907,19.285714285714285,1.285
2020-04-28,809,2.908,18.0,1.255
2020-04-29,825,2.916,16.428571428571427,1.216
2020-04-30,833,2.921,13.571428571428571,1.133
2020-05-01,837,2.923,9.857142857142858,0.994
2020-05-02,863,2.936,11.142857142857142,1.047
2020-05-03,869,2.939,10.285714285714286,1.012
2020-05-04,873,2.941,9.428571428571429,0.974
2020-05-05,887,2.948,11.142857142857142,1.047
2020-05-06,891,2.95,9.428571428571429,0.974
2020-05-07,905,2.957,10.285714285714286,1.012
2020-05-08,918,2.963,11.571428571428571,1.063
2020-05-09,929,2.968,9.428571428571429,0.974
2020-05-10,931,2.969,8.857142857142858,0.947
2020-05-11,932,2.969,8.428571428571429,0.926
2020-05-13,936,2.971,7.5,0.875
2020-05-14,942,2.974,6.166666666666667,0.79
2020-05-15,947,2.976,4.833333333333333,0.684
2020-05-16,950,2.978,3.5,0.544
2020-05-17,952,2.979,3.5,0.544
2020-05-18,954,2.98,3.6666666666666665,0.564
2020-05-19,957,2.981,3.5714285714285716,0.553
2020-05-20,960,2.982,3.4285714285714284,0.535
2020-05-21,961,2.983,2.7142857142857144,0.434
2020-05-22,962,2.983,2.142857142857143,0.331
2020-05-23,963,2.984,1.8571428571428572,0.269
2020-05-27,964,2.984,1.0,0.0
2020-05-28,966,2.985,1.25,0.097
2020-05-29,968,2.986,1.5,0.176
2020-06-02,969,2.986,1.5,0.176
2020-06-03,971,2.987,1.75,0.243
2020-06-04,972,2.988,1.5,0.176
2020-06-06,973,2.988,1.25,0.097
2020-06-08,974,2.989,1.2,0.079
2020-06-10,979,2.991,2.0,0.301
2020-06-11,982,2.992,2.5,0.398
2020-06-12,983,2.993,2.2,0.342
2020-06-13,985,2.993,2.4,0.38
2020-06-16,986,2.994,2.4,0.38
2020-06-17,987,2.994,1.6,0.204
2020-06-19,989,2.995,1.5,0.176
2020-06-20,997,2.999,3.0,0.477
2020-06-21,1002,3.001,3.4,0.531
2020-06-22,1007,3.003,3.6666666666666665,0.564
2020-06-23,1015,3.006,4.833333333333333,0.684
2020-06-24,1030,3.013,7.166666666666667,0.855
2020-06-25,1042,3.018,7.857142857142857,0.895
2020-06-26,1053,3.022,9.142857142857142,0.961
2020-06-27,1062,3.026,9.285714285714286,0.968
2020-06-28,1068,3.029,9.428571428571429,0.974
2020-06-29,1080,3.033,10.428571428571429,1.018
2020-06-30,1089,3.037,10.571428571428571,1.024
